id_str,score,place_typefull_nametext,,,extended_tweet,re_tweet,,,
1.05782E+18,1,,,@sprintcare I can’t even dial 911. This is crazy and absolutely unacceptable. You shouldn’t even expect bills to be… https://t.co/Nm7M7N8uyZ,"@sprintcare I can’t even dial 911. This is crazy and absolutely unacceptable. You shouldn’t even expect bills to be paid if i can’t count on a working phone, a phone I pay too much for.",,,,
1.05782E+18,1,,,"@sprintcare After waiting on the phone for over 3hrs with sprint, the agent came on the line and said your only opt… https://t.co/zHqXcbtfAc","@sprintcare After waiting on the phone for over 3hrs with sprint, the agent came on the line and said your only option is you have to buy the phone and end the call.  Wow sprint now you know why your loosing customers.",,,,
1.05782E+18,2,,,"@sprintcare See, still nothing.  Who wants their escalations number so you can all can deal with your issues?  Is… https://t.co/IM5Fq94C7t","@sprintcare See, still nothing.  Who wants their escalations number so you can all can deal with your issues?  Is #Trump in charge here, huh @POTUS",,,,
1.05782E+18,2,,,@morenitogang @sprint ‼️,,,,,
1.05782E+18,2,,,@sprintcare I’m in Florida and experiencing issues,,,,,
1.05782E+18,1,,,@John_TwoTimes @sprint 😭😭😭😭😂😂 Na he jus got boost mobile @sprintcare  don’t let dat go over yo head! Fix this sprin… https://t.co/SPWDOV62dY,@John_TwoTimes @sprint 😭😭😭😭😂😂 Na he jus got boost mobile @sprintcare  don’t let dat go over yo head! Fix this sprint service right now though @sprint,,,,
1.05782E+18,2,,,I sure hope no one with @Sprint has an emergency tonight....,,,,,
1.05782E+18,3,,,@sprintcare @SprintCTO I sure hope this inconvenience comes with a bill credit.,,,,,
1.05782E+18,2,,,@sprintcare Northern Illinois back up,,,,,
1.05782E+18,1,,,@RicoBeard @sprint @sprintcare People still use Sprint?  Hmmm. Interesting,,,,,
1.05782E+18,1,,,"Interesting tweet, does “better product &amp; service” include having no Voice service since at least 4:20 pm today?  T… https://t.co/qjDKe3nxd1","Interesting tweet, does “better product &amp; service” include having no Voice service since at least 4:20 pm today?  Thanks @MichelCombes &amp; @sprint your doing a stellar job, keep up the good work!  #Not #sprintoutage #sprint",,,,
1.05782E+18,1,,,"@sprintcare what’s the deal, I can’t make or receive calls. I know there better be some credits issued.😡",,,,,
1.05782E+18,1,,,RT @cloud_bespin: @LoudPackJack @sprint YEA FUCK SPRINT!!!!!,,@LoudPackJack @sprint YEA FUCK SPRINT!!!!!,,,
1.05782E+18,1,,,No phone is better than @sprint . LV,,,,,
1.05782E+18,1,,,"@sprintcare When is @sprint reaching out?  It’s been hours?  Oh, #sprint doesn’t care?  Why doesn’t #SprintFam care… https://t.co/xhw0wsQdNi","@sprintcare When is @sprint reaching out?  It’s been hours?  Oh, #sprint doesn’t care?  Why doesn’t #SprintFam care? @sprintcare anything to say?  Maybe @HuffPost would be interested in how Sprint mistreats and overcharges their customers?  @WGNNews?  Anyone?  Someone has to stop this",,,,
1.05782E+18,1,,,@sprint LG phones are crap!,,,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,admin,"Ohio, USA",@sprintcare Yes we are in Ohio,,,,,
1.05782E+18,1,,,"@sprintcare So, I sent message and got no response.  Not surprise.  No help as usual.",,,,,
1.05782E+18,1,,,@Gucci_2xs @sprint @sprintcare I need a discount fr for putting him in his place for y’all @sprintcare I’ll be call… https://t.co/mM4dr2s5yW,@Gucci_2xs @sprint @sprintcare I need a discount fr for putting him in his place for y’all @sprintcare I’ll be calling for my discount tomorrow,,,,
1.05782E+18,1,,,@sprintcare yall need yall asses beat on this chilly halloween night,,,,,
1.05782E+18,1,,,@JohnLegere @sprint @TMobile Plans going to be cheaper?  Like 80% cheaper?,,,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,1,,,"@sprintcare After 1 hour, 10 minutes on the phone, I’ve had enough Sprint for one day.",,,,,
1.05782E+18,1,,,@sprintcare the fact that i missed some very important phone calls has me hot and somebody finna pat for this phone… https://t.co/WlmMdDSirT,@sprintcare the fact that i missed some very important phone calls has me hot and somebody finna pat for this phone and their name is not Russell.,,,,
1.05782E+18,1,,,@sprintcare @MichelCombes My service is BACK!! thanks!,,,,,
1.05782E+18,1,,,@TeamMarlon6 @sprintcare We'll see how much they care,,,,,
1.05782E+18,1,,,@John_TwoTimes @sprint @sprintcare You can’t get out of paying that outstanding phone bill from 2007 .. pay @sprint… https://t.co/02ElTPQkhv,"@John_TwoTimes @sprint @sprintcare You can’t get out of paying that outstanding phone bill from 2007 .. pay @sprint that money you owe em smh $7,278.54",,,,
1.05782E+18,1,,,"@sprint Enough is enough!
Why was my phone not working for 5 hours today? It cost me thousands of dollars in lost b… https://t.co/PIkv0kIeaa","@sprint Enough is enough!
Why was my phone not working for 5 hours today? It cost me thousands of dollars in lost business and ruined hundreds of relationships with some my best clients.  I demand an answer and I demand restitution.  This is sickening.  #sprintoutage",,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,1,,,@sprintcare I have had issues since day one. Worst decision I made was to switch from @ATT to Sprint,,,,,
1.05782E+18,1,,,@sprintcare Phones have been out for several hours today. Just started working now. Hopefully stays that way.,,,,,
1.05782E+18,2,,,@sprintcare It's working now👍,,,,,
1.05782E+18,2,,,Don’t worry @sprint @sprintcare ... I’ll wait for your response #compensation,,,,,
1.05782E+18,1,,,@JayJayDailey @sprint Nope everybody was experiencing that https://t.co/9YkuUDBTJ0,,,,,
1.05782E+18,1,,,"@sprintcare is there an outage in Chicago? Been trying to make calls for th get last 2+ hours, this is insane.",,,,,
1.05782E+18,1,,,@sprintcare so is there an option you will not credit my account for non working services?,,,,,
1.05782E+18,1,,,@sprintcare I have drop calls all the time with https://t.co/zGz9BqfF90 phone protects me when I need to make emerg… https://t.co/BqxuvQnW4E,@sprintcare I have drop calls all the time with https://t.co/zGz9BqfF90 phone protects me when I need to make emergency calls and the last thing I need is a drop call with *911,,,,
1.05782E+18,1,,,"@sprint so what's the upcoming Black Friday deals for, wait for it, existing customers. Since my S7 won't hold a ch… https://t.co/FyiU7Zmy3V","@sprint so what's the upcoming Black Friday deals for, wait for it, existing customers. Since my S7 won't hold a charge like it used to, I need a new phone.",,,,
1.05782E+18,3,,,@sprintcare so for this nation wide outage are you giving a nation wide credit??,,,,,
1.05782E+18,1,,,@sprintcare I NEED YALL TO HURRY UP! I WAS STRANDED AND I COULDNT DIAL OUT.,,,,,
1.05782E+18,1,,,I’m expecting an credit on my account for all three lines @sprintcare @sprint  it’s Halloween.,,,,,
1.05782E+18,1,,,@sprintcare My SIM card keeps giving me problems. Sometimes “invalid” sometimes “locked”. Is this a phone problem or a network problem?,,,,,
1.05782E+18,1,,,@drew4955 @sprint You just popped all the balloons and spit in the punch 😂😂😂😂,,,,,
1.05782E+18,1,,,@sprintcare @MichelCombes This was a lie.  @sprint hasnt responded to any request?Becasue @sprintcare doesn’t care.… https://t.co/7pmwWZTvpQ,@sprintcare @MichelCombes This was a lie.  @sprint hasnt responded to any request?Becasue @sprintcare doesn’t care.  CEO @MichelCombes’ team pretended to care to save face.But no one has followed through.Because they know they if they admit to anything here it won’t be good.They have a lot not to admit to,,,,
1.05782E+18,1,,,@sprintcare is there an outage in Chicago? I’ve been trying to make calls all evening and can’t—I’m missing work an… https://t.co/6P8Qaa9BvO,"@sprintcare is there an outage in Chicago? I’ve been trying to make calls all evening and can’t—I’m missing work and family opportunities, I can’t even call Sprint. This is nuts",,,,
1.05782E+18,2,,,@sprintcare Unacceptable tbh,,,,,
1.05782E+18,1,,,@sprintcare is 911 service from mobile devices affected by this outage? #sprintoutage,,,,,
1.05782E+18,1,,,@sprintcare @MichelCombes Sorry but it’s not intermittent. Haven’t been able to make a phone call all day. When can… https://t.co/MdCGuWmkUj,@sprintcare @MichelCombes Sorry but it’s not intermittent. Haven’t been able to make a phone call all day. When can I expect my bill credit? Thx,,,,
1.05782E+18,3,,,@DeAsiaAisha @sprint Thank you!,,,,,
1.05782E+18,2,,,@sprintcare 26104,,,,,
1.05782E+18,2,,,@sprintcare https://t.co/2DwRpalUK0,,,,,
1.05782E+18,1,,,RT @Jayz_Style317: Y’all stuff been trippin all day!! @sprint,,Y’all stuff been trippin all day!! @sprint,,,
1.05782E+18,2,,,‼️‼️‼️,,,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
1.05782E+18,2,,,RT @FuqkYo_TweetHoe: Count Your Fucking Days @sprint,,Count Your Fucking Days @sprint,,,
